Time,Coupling_Strength,Phase_Locking_Ratio,Energy_Synchronization
54.254254254254256,0.271,0.9980071740825182,1.134519777514972
54.35435435435436,0.2715,0.9990921132326197,1.1312529576450854
54.454454454454456,0.272,0.9997146772177197,1.1281701037468912
54.55455455455456,0.2725,0.9979427354012946,1.1250097199654951
54.65465465465466,0.273,0.9993116961243562,1.1221563897574072
54.75475475475476,0.2735,0.999375997939553,1.1194385175699124
54.85485485485486,0.274,0.9986081717634601,1.116888230221702
54.95495495495496,0.2745,0.9996041833044196,1.1144377426377323
55.05505505505506,0.275,0.9995650107370159,1.1121357793209599
55.15515515515516,0.2755,0.9993609982712389,1.1099295798709823
55.25525525525526,0.276,0.9988245919758991,1.1077851038292985
55.35535535535536,0.2765,0.9996128812542148,1.105707564046239
55.45545545545546,0.277,0.999562514878531,1.1038207538791145
55.55555555555556,0.2775,0.9992837246124131,1.1018694424247648
55.65565565565566,0.278,0.9996493452663533,1.1002527109126965
55.75575575575576,0.2785,0.997559107783944,1.098153609239686
55.85585585585586,0.279,0.9982745157014834,1.0957941145922963
55.95595595595596,0.2795,0.998879626364049,1.0928883803388612
56.05605605605606,0.28,0.9996161937649213,1.0910284433555564
56.15615615615616,0.2805,0.9986413899970472,1.0885910816642739
56.25625625625626,0.281,0.998359263200205,1.0852392348397535
56.35635635635636,0.2815,0.9992750999218681,1.0820942631166217
56.45645645645646,0.282,0.9973679051325379,1.0782266419278728
56.55655655655656,0.2825,0.9993762136770538,1.0759999391005997
56.65665665665666,0.283,0.9991974753776651,1.0728464660236148
56.75675675675676,0.2835,0.9988007937570775,1.0704443908784094
56.85685685685686,0.284,0.9993829765468933,1.069097802574773
56.95695695695696,0.2845,0.9974769583107596,1.0695625782485731
57.05705705705706,0.285,0.9976561390054952,1.0722730998335064
57.15715715715716,0.2855,0.9978089185496922,1.078109862614866
57.25725725725726,0.286,0.9979076666820488,1.0929512210592538
57.35735735735736,0.2865,0.9970237893023588,1.120969134838756
57.45745745745746,0.287,0.996780533296089,1.1586298093140068
57.55755755755756,0.2875,0.993787296234524,1.1992534345723598
57.65765765765766,0.288,0.990924343782535,1.2463353978761538
57.75775775775776,0.2885,0.9947637510962051,1.2809731694390551
57.85785785785786,0.289,0.9971651137191053,1.3018920813739814
57.95795795795796,0.2895,0.9980185512247849,1.3155164168779303
58.05805805805806,0.29,0.9988336518582237,1.315498821594333
58.15815815815816,0.2905,0.9983818533021516,1.3192289857378467
58.25825825825826,0.291,0.9991562785300891,1.3130998842660417
58.35835835835836,0.2915,0.9972641196867821,1.310634706593303
58.45845845845846,0.292,0.9992963173981816,1.3090809812651953
58.55855855855856,0.2925,0.9990354478803265,1.307945696998336
58.65865865865866,0.293,0.9990703840646608,1.3079650882715939
58.75875875875876,0.2935,0.9994446535608401,1.3050596989217005
58.85885885885886,0.294,0.9983421359063043,1.3039848163542007
58.95895895895896,0.2945,0.9994585335579219,1.3055323290997611
59.05905905905906,0.295,0.9984276305116091,1.3070655552899129
59.15915915915916,0.2955,0.9990022736114176,1.3086411051116573
59.25925925925926,0.296,0.9991839405762195,1.309198631654626
59.35935935935936,0.2965,0.9947608467831361,1.312097921798471
59.45945945945946,0.297,0.9965363857458971,1.316135066792443
59.55955955955956,0.2975,0.99671882631501,1.3200859690393774
59.65965965965966,0.298,0.9978890338829934,1.3241986005504438
59.75975975975976,0.2985,0.9978244176496409,1.329533579077717
59.85985985985987,0.299,0.9975529014284034,1.3343046063798691
59.95995995995997,0.2995,0.9945848405560698,1.339462128984994
60.06006006006007,0.3,0.981611982846131,1.3446840545783454
60.16016016016017,0.3005,0.9975386592940293,1.3499044978079522
60.26026026026027,0.301,0.9954514825120019,1.3554946561729102
60.36036036036037,0.3015,0.960168876216597,1.361069346652027
60.46046046046047,0.302,0.9804383263444862,1.3664578988845488
60.56056056056057,0.3025,0.9938079436739571,1.372117417588692
60.66066066066067,0.303,0.9846271575129593,1.377187580097335
60.76076076076077,0.3035,0.9785545928785041,1.3825859945724763
60.86086086086087,0.304,0.9807870296241972,1.387915122830222
60.96096096096097,0.3045,0.9868679101278514,1.3932788019358573
61.06106106106107,0.305,0.9253678986108,1.397241253996129
61.16116116116117,0.3055,0.8731774077165914,1.4009734045347768
61.26126126126127,0.306,0.9127195416843769,1.4046601174556548
61.36136136136137,0.3065,0.899668261591939,1.4081936081365345
61.46146146146147,0.307,0.9314980101050935,1.411773303884881
61.56156156156157,0.3075,0.915920537712342,1.4140462907823486
61.66166166166167,0.308,0.9323525973318343,1.4171099417102355
61.76176176176177,0.3085,0.8351043996222012,1.4199241557611637
61.86186186186187,0.309,0.9395817335844089,1.423049543152189
61.96196196196197,0.3095,0.9470211758650394,1.4248817783802652
62.06206206206207,0.31,0.8766084811413276,1.4277835316375092
62.16216216216217,0.3105,0.9022635507862026,1.4306693629979783
62.26226226226227,0.311,0.9233251047250631,1.4330504305766067
62.36236236236237,0.3115,0.9353910964783462,1.4358748321187156
62.46246246246247,0.312,0.9479787491663723,1.438714641711638
62.56256256256257,0.3125,0.9709137442249335,1.4418461088120957
62.66266266266267,0.313,0.9785100918554922,1.4443474217491858
62.76276276276277,0.3135,0.985926875869455,1.4467492865799907
62.86286286286287,0.314,0.9902055874454831,1.4483790651419726
62.96296296296297,0.3145,0.9912330779315839,1.4503933554804864
63.06306306306307,0.315,0.9904069736899465,1.4528769601250069
63.16316316316317,0.3155,0.990265280081765,1.4538298901659557
63.26326326326327,0.316,0.9969187524484789,1.4585084818721956
63.36336336336337,0.3165,0.9990839331143797,1.4616751745860523
63.46346346346347,0.317,0.998196319912739,1.4641090857122718
63.56356356356357,0.3175,0.9987481888696308,1.4676657234847188
63.66366366366367,0.318,0.9984144660195926,1.4693847400490736
63.76376376376377,0.3185,0.9962652901490877,1.4750317919149374
63.86386386386387,0.319,0.9597642976996803,1.4806028213402898
63.96396396396397,0.3195,0.9982470196874632,1.4842637244022043
64.06406406406407,0.32,0.9967327031320106,1.4887493725067207
64.16416416416416,0.3205,0.9983269837920763,1.495688339842948
64.26426426426427,0.321,0.9402566676573596,1.50473004254141
64.36436436436436,0.3215,0.9982296225841361,1.5135125761507535
64.46446446446447,0.322,0.9973872868380715,1.5199176272549426
64.56456456456456,0.3225,0.9987405824667739,1.5279955309832665
64.66466466466467,0.323,0.9577381193799687,1.5361357881717013
64.76476476476476,0.3235,0.9994386568649294,1.540502764668434
64.86486486486487,0.324,0.9996901946883591,1.546180664231179
64.96496496496496,0.3245,0.9962962560792741,1.549728401951119
65.06506506506507,0.325,0.9997719464056395,1.5507650434587374
65.16516516516516,0.3255,0.9997066909024158,1.5484469743994962
65.26526526526527,0.326,0.9994899243279132,1.542243918405924
65.36536536536536,0.3265,0.9998293707940167,1.528007276328351
65.46546546546547,0.327,0.9999106354632107,1.5072554281424733
65.56556556556556,0.3275,0.9993036063793465,1.4814544006576873
